Fecha, Nivel(m), Gasto(m³/s)
11-10-16,0.45,2.48
12-10-16,0.43,2.1
13-10-16,0.41,1.84
14-10-16,0.4,1.68
15-10-16,0.39,1.5
16-10-16,0.39,1.5
17-10-16,0.39,1.5
18-10-16,0.33,1.22
19-10-16,0.32,1.14
20-10-16,0.32,1.17
21-10-16,0.61,5.56
22-10-16,0.5,2.42
23-10-16,0.48,1.83
24-10-16,0.47,1.82
25-10-16,0.46,1.62
26-10-16,0.45,0.57
27-10-16,0.45,1.54
28-10-16,0.44,1.47
29-10-16,0.43,1.27
30-10-16,0.43,1.27
31-10-16,0.43,1.26
01-11-16,0.43,1.24
02-11-16,0.41,1.11
03-11-16,0.41,1.14
04-11-16,0.46,2.69
05-11-16,0.7,7.07
06-11-16,0.63,4.6
07-11-16,0.6,3.76
08-11-16,0.58,3.48
09-11-16,0.57,3.26
10-11-16,0.51,2.89
11-11-16,0.5,2.84
12-11-16,0.49,2.7
13-11-16,0.49,2.73
14-11-16,0.5,2.81
15-11-16,0.49,2.68
16-11-16,0.49,2.76
17-11-16,0.47,2.3
18-11-16,0.46,2.24
19-11-16,0.44,1.87
20-11-16,0.45,1.92
21-11-16,0.43,1.67
22-11-16,0.44,1.79
23-11-16,0.44,1.77
24-11-16,0.42,1.57
25-11-16,0.4,1.49
26-11-16,0.4,1.5
27-11-16,0.41,1.54
28-11-16,0.4,1.49
29-11-16,0.39,1.34
30-11-16,0.38,1.31
01-12-16,0.38,1.31
02-12-16,0.36,1.27
03-12-16,0.36,1.29
04-12-16,0.36,1.29
05-12-16,-,-
06-12-16,-,-
07-12-16,-,-
08-12-16,-,-
09-12-16,-,-
10-12-16,-,-
11-12-16,-,-
12-12-16,-,-
13-12-16,-,-
14-12-16,-,-
15-12-16,-,-
16-12-16,-,-
17-12-16,-,-
18-12-16,-,-
19-12-16,-,-
20-12-16,-,-
21-12-16,-,-
22-12-16,-,-
23-12-16,-,-
24-12-16,-,-
25-12-16,-,-
26-12-16,-,-
27-12-16,-,-
28-12-16,-,-
29-12-16,-,-
30-12-16,-,-
31-12-16,-,-
01-01-17,-,-
02-01-17,0.3,0.78
03-01-17,0.3,0.78
04-01-17,0.29,0.7
05-01-17,0.29,0.69
06-01-17,0.29,0.71
07-01-17,0.29,0.69
08-01-17,0.29,0.69
09-01-17,0.29,0.69
10-01-17,0.29,0.67
11-01-17,0.28,0.64
12-01-17,0.28,0.62
13-01-17,0.28,0.62
14-01-17,0.27,0.6
15-01-17,0.27,0.61
16-01-17,0.28,0.61
17-01-17,0.27,0.6
18-01-17,0.27,0.59
19-01-17,0.27,0.6
20-01-17,0.27,0.5
21-01-17,0.27,0.59
22-01-17,0.27,0.57
23-01-17,0.26,0.52
24-01-17,0.26,0.53
25-01-17,0.26,0.52
26-01-17,0.26,0.53
27-01-17,0.25,0.5
28-01-17,0.25,0.51
29-01-17,0.27,0.55
30-01-17,0.25,0.49
31-01-17,0.25,0.5
01-02-17,0.27,0.49
02-02-17,0.25,0.48
03-02-17,0.23,0.42
04-02-17,0.23,0.43
05-02-17,0.24,0.46
06-02-17,0.24,0.46
07-02-17,0.23,0.42
08-02-17,0.23,0.43
09-02-17,0.22,0.39
10-02-17,0.22,0.38
11-02-17,0.21,0.37
12-02-17,0.22,0.37
13-02-17,0.21,0.37
14-02-17,0.21,0.38
15-02-17,0.22,0.39
16-02-17,0.21,0.36
17-02-17,0.21,0.34
18-02-17,0.2,0.3
19-02-17,0.2,0.31
20-02-17,0.2,0.33
21-02-17,0.2,0.32
22-02-17,0.2,0.32
23-02-17,0.2,0.3
24-02-17,0.2,0.3
25-02-17,-,-
26-02-17,0.19,0.28
27-02-17,0.19,0.28
28-02-17,0.19,0.26
01-03-17,0.19,0.26
02-03-17,0.19,0.26
03-03-17,0.19,0.26
04-03-17,0.19,0.26
05-03-17,0.19,0.26
06-03-17,0.21,0.33
07-03-17,0.21,0.35
08-03-17,1.05,18.17
09-03-17,0.4,0.95
10-03-17,0.35,0.47
11-03-17,0.34,0.4
12-03-17,0.34,0.36
13-03-17,0.4,0.8
14-03-17,0.33,0.38
15-03-17,0.33,0.39
16-03-17,0.33,0.39
17-03-17,0.32,0.36
18-03-17,0.32,0.35
19-03-17,0.32,0.34
20-03-17,0.32,0.34
21-03-17,0.31,0.3
22-03-17,0.31,0.31
23-03-17,0.3,0.28
24-03-17,0.3,0.28
25-03-17,0.3,0.27
26-03-17,0.3,0.27
27-03-17,0.29,0.25
28-03-17,0.29,0.25
29-03-17,0.28,0.23
30-03-17,0.28,0.23
31-03-17,0.28,0.22
01-04-17,0.28,0.21
02-04-17,0.27,0.18
03-04-17,0.27,0.19
04-04-17,0.28,0.2
05-04-17,0.18,0.2
06-04-17,0.26,0.15
07-04-17,0.27,0.15
08-04-17,0.26,0.16
09-04-17,0.26,0.16
10-04-17,0.26,0.16
11-04-17,0.26,0.16
12-04-17,0.56,3.37
13-04-17,-,-
14-04-17,-,-
15-04-17,0.32,0.26
16-04-17,-,-
17-04-17,0.27,0.21
18-04-17,0.27,0.21
19-04-17,0.27,0.21
20-04-17,0.26,0.18
21-04-17,0.26,0.18
22-04-17,0.26,0.19
23-04-17,0.26,0.17
24-04-17,0.26,0.18
25-04-17,0.26,0.17
26-04-17,-,-
27-04-17,0.25,0.15
28-04-17,0.25,0.13
29-04-17,0.25,0.13
30-04-17,0.24,0.11
01-05-17,0.24,0.12
02-05-17,0.24,0.11
03-05-17,0.25,0.14
04-05-17,0.54,3.21
05-05-17,0.32,0.26
06-05-17,0.31,0.24
07-05-17,0.25,0.15
08-05-17,0.25,0.15
09-05-17,0.25,0.14
10-05-17,-,-
11-05-17,0.25,0.15
12-05-17,0.25,0.14
13-05-17,0.24,0.12
14-05-17,0.24,0.12
15-05-17,0.24,0.11
16-05-17,0.24,0.11
17-05-17,0.23,0.11
18-05-17,0.24,0.12
19-05-17,0.24,0.11
20-05-17,0.23,0.11
21-05-17,0.23,0.11
22-05-17,0.45,1.31
23-05-17,0.32,0.24
24-05-17,0.43,1.14
25-05-17,0.32,0.22
26-05-17,0.3,0.19
27-05-17,0.29,0.17
28-05-17,0.29,0.16
29-05-17,0.63,3.99
30-05-17,0.31,0.21
31-05-17,0.31,0.21
01-06-17,0.3,0.2
02-06-17,0.29,0.17
03-06-17,0.35,0.43
04-06-17,0.32,0.23
05-06-17,0.31,0.21
06-06-17,0.3,0.2
07-06-17,0.29,0.16
08-06-17,0.29,0.16
09-06-17,0.27,0.11
10-06-17,0.27,0.11
11-06-17,0.26,0.09
12-06-17,0.26,0.09
13-06-17,-,-
14-06-17,0.26,0.1
15-06-17,0.26,0.1
16-06-17,0.26,0.08
17-06-17,0.26,0.08
18-06-17,0.25,0.05
19-06-17,0.25,0.05
20-06-17,0.25,0.05
21-06-17,0.25,0.04
22-06-17,0.25,0.06
23-06-17,0.25,0.05
24-06-17,-,-
25-06-17,-,-
26-06-17,0.45,1.2
27-06-17,0.45,1.36
28-06-17,0.35,0.42
29-06-17,0.31,0.16
30-06-17,0.24,0.13
01-07-17,0.27,0.09
02-07-17,0.27,0.07
03-07-17,0.27,0.07
04-07-17,0.25,0.06
05-07-17,0.25,0.05
06-07-17,0.24,0.04
07-07-17,0.24,0.04
08-07-17,0.25,0.05
09-07-17,0.25,0.05
10-07-17,0.25,0.05
11-07-17,0.25,0.04
12-07-17,0.25,0.04
13-07-17,0.27,0.09
14-07-17,0.26,0.07
15-07-17,0.26,0.06
16-07-17,0.26,0.06
17-07-17,0.24,0.04
18-07-17,0.24,0.04
19-07-17,0.24,0.04
20-07-17,0.24,0.04
21-07-17,0.22,0.03
22-07-17,0.22,0.03
23-07-17,0.2,0.01
24-07-17,0.2,0.01
25-07-17,0.2,0.01
26-07-17,0.2,0.01
27-07-17,0.2,0.01
28-07-17,0.2,0.01
29-07-17,0.2,0.01
30-07-17,0.2,0.01
31-07-17,0.19,0.01
01-08-17,0.19,0.01
02-08-17,0.19,0.01
03-08-17,0.19,0.01
04-08-17,0.19,0.01
05-08-17,0.19,0.01
06-08-17,0.19,0.01
07-08-17,0.18,0.01
08-08-17,0.19,0.01
09-08-17,0.19,0.01
10-08-17,0.19,0.01
11-08-17,0.19,0.01
12-08-17,0.19,0.01
13-08-17,0.19,0.01
14-08-17,0.19,0.01
15-08-17,0.19,0.01
16-08-17,0.19,0.01
17-08-17,0.19,0.01
18-08-17,0.19,0.01
19-08-17,0.19,0.01
20-08-17,0.19,0.01
21-08-17,0.19,0.01
22-08-17,0.19,0.01
23-08-17,0.19,0.01
24-08-17,0.19,0.01
25-08-17,0.19,0.01
26-08-17,0.19,0.01
27-08-17,0.19,0.01
28-08-17,0.19,0.01
29-08-17,0.19,0.01
30-08-17,0.19,0.01
31-08-17,0.18,0.01
01-09-17,0.18,0.01
02-09-17,0.18,0.01
03-09-17,0.18,0.01
04-09-17,0.18,0.01
05-09-17,0.18,0.01
06-09-17,0.18,0.01
07-09-17,0.34,0.15
08-09-17,0.28,0.08
09-09-17,0.26,0.06
10-09-17,0.24,0.03
11-09-17,0.24,0.01
12-09-17,0.19,0.01
13-09-17,0.19,0.01
14-09-17,0.19,0.01
15-09-17,0.19,0.01
16-09-17,-,-
17-09-17,0.19,0.01
18-09-17,0.19,0.01
19-09-17,0.19,0.01
20-09-17,0.19,0.01
21-09-17,0.19,0.01
22-09-17,0.19,0.01
23-09-17,0.19,0.01
24-09-17,-,-
25-09-17,0.19,0.01
26-09-17,0.19,0.01
27-09-17,0.32,0.14
28-09-17,-,-
29-09-17,1.6,17.78
30-09-17,0.72,9.13
01-10-17,0.58,5.03
02-10-17,0.54,3.2
03-10-17,0.5,2.18
04-10-17,0.53,2.95
05-10-17,0.62,5.61
06-10-17,-,-
07-10-17,0.67,7.83
08-10-17,0.58,4.97
09-10-17,0.55,3.85
10-10-17,0.52,3
11-10-17,0.56,4.15
12-10-17,0.53,3.14
13-10-17,0.51,2.85
14-10-17,0.5,2.37
15-10-17,0.48,2.18
16-10-17,0.54,3.27
17-10-17,0.49,2.13
18-10-17,0.47,1.97
19-10-17,0.46,1.59
20-10-17,0.46,1.62
21-10-17,0.46,1.59
22-10-17,0.45,1.49
23-10-17,0.44,1.42
24-10-17,0.43,1.33
25-10-17,0.42,1.28
26-10-17,0.41,1.21
27-10-17,0.4,1.12
28-10-17,0.39,1.05
29-10-17,0.4,1.15
30-10-17,0.39,1.04
31-10-17,0.39,1.09
01-11-17,0.39,1.04
02-11-17,0.37,0.99
03-11-17,0.36,0.94
04-11-17,0.35,0.87
05-11-17,0.35,0.87
06-11-17,0.34,0.85
07-11-17,0.37,0.84
08-11-17,0.33,0.8
09-11-17,0.32,0.76
10-11-17,0.32,0.75
11-11-17,0.33,0.79
12-11-17,0.32,0.76
13-11-17,0.31,0.74
14-11-17,0.03,0.73
15-11-17,0.31,0.73
16-11-17,0.32,0.77
17-11-17,0.32,0.79
18-11-17,0.32,0.67
19-11-17,-,-
20-11-17,0.32,0.77
21-11-17,0.3,0.7
22-11-17,0.3,0.7
23-11-17,0.29,0.65
24-11-17,0.28,0.63
25-11-17,0.28,0.64
26-11-17,0.28,0.63
27-11-17,0.28,0.63
28-11-17,0.28,0.64
29-11-17,0.27,0.62
30-11-17,0.28,0.62
01-12-17,0.27,0.59
02-12-17,0.27,0.61
03-12-17,0.27,0.58
04-12-17,-,-
05-12-17,-,-
06-12-17,-,-
07-12-17,-,-
08-12-17,-,-
09-12-17,-,-
10-12-17,-,-
11-12-17,-,-
12-12-17,-,-
13-12-17,-,-
14-12-17,-,-
15-12-17,-,-
16-12-17,-,-
17-12-17,-,-
18-12-17,-,-
19-12-17,-,-
20-12-17,-,-
21-12-17,-,-
22-12-17,-,-
23-12-17,-,-
24-12-17,-,-
25-12-17,-,-
26-12-17,-,-
27-12-17,-,-
28-12-17,-,-
29-12-17,-,-
30-12-17,-,-
31-12-17,-,-
01-01-18,-,-
02-01-18,-,-
03-01-18,0.25,0.49
04-01-18,0.24,0.44
05-01-18,0.24,0.46
06-01-18,0.23,0.43
07-01-18,0.23,0.44
08-01-18,0.23,0.44
09-01-18,0.22,0.4
10-01-18,0.23,0.42
11-01-18,0.23,0.43
12-01-18,0.22,0.41
13-01-18,0.22,0.41
14-01-18,0.21,0.36
15-01-18,0.21,0.37
16-01-18,0.21,0.36
17-01-18,0.21,0.36
18-01-18,0.21,0.34
19-01-18,0.21,0.36
20-01-18,0.21,0.34
21-01-18,0.21,0.35
22-01-18,0.21,0.35
23-01-18,0.21,0.34
24-01-18,0.21,0.34
25-01-18,0.2,0.32
26-01-18,0.2,0.33
27-01-18,0.2,0.34
28-01-18,0.2,0.33
29-01-18,0.2,0.32
30-01-18,0.21,0.37
31-01-18,0.21,0.36
01-02-18,0.2,0.32
02-02-18,0.21,0.33
03-02-18,0.2,0.3
04-02-18,0.2,0.3
05-02-18,0.2,0.3
06-02-18,0.19,0.29
07-02-18,0.19,0.28
08-02-18,0.2,0.3
09-02-18,0.23,0.43
10-02-18,0.21,0.36
11-02-18,0.2,0.3
12-02-18,0.21,0.32
13-02-18,0.19,0.28
14-02-18,0.19,0.28
15-02-18,0.19,0.29
16-02-18,0.2,0.29
17-02-18,0.2,0.26
18-02-18,0.2,0.25
19-02-18,0.2,0.27
20-02-18,0.2,0.28
21-02-18,0.2,0.27
22-02-18,0.2,0.28
23-02-18,0.2,0.26
24-02-18,-,-
25-02-18,0.2,0.25
26-02-18,0.2,0.26
27-02-18,0.22,0.42
28-02-18,0.21,0.31
01-03-18,0.21,0.3
02-03-18,0.2,0.28
03-03-18,0.2,0.24
04-03-18,0.2,0.24
05-03-18,0.2,0.23
06-03-18,0.2,0.23
07-03-18,0.2,0.23
08-03-18,0.2,0.22
09-03-18,0.2,0.22
10-03-18,0.2,0.21
11-03-18,0.2,0.21
12-03-18,0.19,0.17
13-03-18,0.19,0.19
14-03-18,0.19,0.18
15-03-18,-,-
16-03-18,0.19,0.2
17-03-18,0.19,0.19
18-03-18,0.19,0.16
19-03-18,0.19,0.15
20-03-18,0.19,0.15
21-03-18,0.19,0.15
22-03-18,0.19,0.14
23-03-18,0.19,0.14
24-03-18,0.19,0.15
25-03-18,0.19,0.13
26-03-18,0.19,0.13
27-03-18,0.19,0.13
28-03-18,0.19,0.13
29-03-18,0.19,0.13
30-03-18,0.18,0.12
31-03-18,0.18,0.11
01-04-18,0.18,0.11
02-04-18,0.18,0.1
03-04-18,0.18,0.1
04-04-18,0.18,0.1
05-04-18,0.19,0.13
06-04-18,0.19,0.12
07-04-18,0.18,0.1
08-04-18,0.18,0.1
09-04-18,0.18,0.09
10-04-18,0.18,0.1
11-04-18,0.18,0.11
12-04-18,0.18,0.1
13-04-18,0.18,0.1
14-04-18,0.18,0.1
15-04-18,0.17,0.09
16-04-18,0.17,0.08
17-04-18,0.17,0.06
18-04-18,0.17,0.06
19-04-18,0.17,0.06
20-04-18,0.37,0.43
21-04-18,0.34,0.29
22-04-18,0.19,0.13
23-04-18,0.19,0.12
24-04-18,0.19,0.12
25-04-18,0.19,0.13
26-04-18,0.19,0.12
27-04-18,0.19,0.13
28-04-18,0.19,0.14
29-04-18,0.33,0.33
30-04-18,0.28,0.29
01-05-18,0.28,0.25
02-05-18,0.27,0.22
03-05-18,0.2,0.16
04-05-18,0.19,0.12
05-05-18,0.19,0.12
06-05-18,0.28,0.25
07-05-18,0.28,0.27
08-05-18,0.27,0.22
09-05-18,0.2,0.15
10-05-18,0.19,0.14
11-05-18,0.19,0.14
12-05-18,0.19,0.13
13-05-18,0.19,0.13
14-05-18,0.19,0.13
15-05-18,0.19,0.14
16-05-18,0.19,0.13
17-05-18,0.18,0.1
18-05-18,0.18,0.1
19-05-18,0.18,0.1
20-05-18,0.18,0.09
21-05-18,0.6,1.66
22-05-18,0.26,0.2
23-05-18,0.21,0.17
24-05-18,0.18,0.12
25-05-18,0.18,0.1
26-05-18,0.18,0.98
27-05-18,0.18,0.09
28-05-18,0.12,0.09
29-05-18,0.17,0.09
30-05-18,0.17,0.08
31-05-18,0.17,0.08
01-06-18,0.17,0.08
02-06-18,0.17,0.08
03-06-18,0.17,0.08
04-06-18,0.16,0.05
05-06-18,0.16,0.06
06-06-18,0.16,0.05
07-06-18,0.16,0.05
08-06-18,0.16,0.05
09-06-18,0.16,0.05
10-06-18,0.14,0.02
11-06-18,0.14,0.02
12-06-18,0.12,0.01
13-06-18,0.12,0.01
14-06-18,0.12,0.01
15-06-18,0.12,0.01
16-06-18,0.12,0.01
17-06-18,0.12,0.01
18-06-18,0.12,0.01
19-06-18,0.12,0.01
20-06-18,0.12,0.01
21-06-18,0.14,0.01
22-06-18,0.48,0.74
23-06-18,0.2,0.15
24-06-18,0.19,0.13
25-06-18,0.18,0.11
26-06-18,0.21,0.17
27-06-18,0.22,0.13
28-06-18,0.2,0.13
29-06-18,0.19,0.11
30-06-18,0.18,0.1
01-07-18,0.17,0.08
02-07-18,0.17,0.07
03-07-18,0.15,0.05
04-07-18,0.15,0.04
05-07-18,0.15,0.04
06-07-18,0.15,0.04
07-07-18,0.25,0.22
08-07-18,0.27,0.29
09-07-18,0.25,0.23
10-07-18,0.24,0.21
11-07-18,0.21,0.15
12-07-18,0.21,0.14
13-07-18,0.2,0.12
14-07-18,0.2,0.12
15-07-18,0.19,0.11
16-07-18,0.19,0.11
17-07-18,0.19,0.09
18-07-18,0.18,0.08
19-07-18,0.18,0.09
20-07-18,0.18,0.08
21-07-18,0.18,0.08
22-07-18,0.18,0.07
23-07-18,0.17,0.07
24-07-18,0.16,0.06
25-07-18,0.16,0.05
26-07-18,0.16,0.05
27-07-18,0.16,0.06
28-07-18,0.15,0.03
29-07-18,0.15,0.03
30-07-18,0.15,0.03
31-07-18,0.15,0.03
01-08-18,0.16,0.05
02-08-18,0.16,0.05
03-08-18,0.16,0.04
04-08-18,0.15,0.03
05-08-18,0.15,0.03
06-08-18,0.15,0.03
07-08-18,0.15,0.23
08-08-18,0.15,0.02
09-08-18,0.15,0.02
10-08-18,0.15,0.01
11-08-18,0.15,0.01
12-08-18,0.15,0.01
13-08-18,0.14,0.01
14-08-18,0.14,0.01
15-08-18,0.14,0.01
16-08-18,0.14,0.01
17-08-18,0.14,0.01
18-08-18,0.14,0.01
19-08-18,0.14,0.01
20-08-18,0.14,0.01
21-08-18,0.14,0.01
22-08-18,0.13,0.01
23-08-18,0.13,0.01
24-08-18,0.12,0.01
25-08-18,0.12,0.01
26-08-18,0.12,0.01
27-08-18,0.12,0.01
28-08-18,0.11,0.01
29-08-18,0.11,0.01
30-08-18,0.11,0.01
31-08-18,0.1,0.01
01-09-18,0.1,0.01
02-09-18,0.1,0.01
03-09-18,0.2,0.12
04-09-18,0.13,0.01
05-09-18,0.14,0.01
06-09-18,0.36,1.01
07-09-18,0.38,1.13
08-09-18,0.16,0.09
09-09-18,0.25,0.96
10-09-18,0.5,2.72
11-09-18,0.34,0.8
12-09-18,0.29,0.62
13-09-18,0.36,0.98
14-09-18,0.29,0.71
15-09-18,0.39,1.13
16-09-18,0.36,1
17-09-18,0.34,0.81
18-09-18,0.33,0.82
19-09-18,0.29,0.57
20-09-18,0.27,0.48
21-09-18,0.25,0.42
22-09-18,0.25,0.42
23-09-18,0.31,0.79
24-09-18,0.25,0.45
25-09-18,0.26,0.47
26-09-18,0.26,0.46
27-09-18,0.32,0.82
28-09-18,0.86,12.91
29-09-18,0.72,12.08
30-09-18,-,-
01-10-18,-,-
02-10-18,0.78,12.44
03-10-18,0.62,5.71
04-10-18,0.56,4.23
05-10-18,0.5,3.27
06-10-18,0.46,2.79
07-10-18,0.44,2.13
08-10-18,0.44,2.15
09-10-18,0.42,1.98
10-10-18,0.4,1.7
11-10-18,0.39,1.67
12-10-18,0.38,1.49
13-10-18,0.37,1.51
14-10-18,0.36,1.36
15-10-18,0.35,1.26
16-10-18,0.35,1.29
17-10-18,0.35,1.23
18-10-18,0.34,1.16
19-10-18,0.34,1.2
20-10-18,0.34,1.19
21-10-18,0.42,2
22-10-18,0.36,1.32
23-10-18,0.36,1.29
24-10-18,0.35,1.1
25-10-18,0.36,1.2
26-10-18,0.36,1.17
27-10-18,0.35,1.18
28-10-18,0.34,1.1
29-10-18,0.34,1.1
30-10-18,0.33,1.06
31-10-18,0.33,1.16
01-11-18,0.33,1.12
02-11-18,0.32,1.06
03-11-18,0.32,1
04-11-18,0.31,0.97
05-11-18,0.31,0.95
06-11-18,0.31,0.94
07-11-18,0.31,0.92
08-11-18,0.31,0.91
09-11-18,0.31,0.91
10-11-18,0.3,0.77
11-11-18,0.31,0.79
12-11-18,0.29,0.59
13-11-18,0.3,0.71
14-11-18,0.31,0.73
15-11-18,0.3,0.71
16-11-18,0.3,0.72
17-11-18,0.29,0.69
18-11-18,0.29,0.68
19-11-18,0.31,0.72
20-11-18,0.3,0.7
21-11-18,0.29,0.67
22-11-18,0.29,0.67
23-11-18,0.29,0.65
24-11-18,0.3,0.68
25-11-18,0.29,0.65
26-11-18,0.31,0.73
27-11-18,0.3,0.63
28-11-18,0.3,0.63
29-11-18,0.28,0.6
30-11-18,0.28,0.59
01-12-18,0.28,0.59
02-12-18,0.28,0.58
03-12-18,-,-
04-12-18,-,-
05-12-18,-,-
06-12-18,-,-
07-12-18,-,-
08-12-18,-,-
09-12-18,-,-
10-12-18,-,-
11-12-18,-,-
12-12-18,-,-
13-12-18,-,-
14-12-18,-,-
15-12-18,-,-
16-12-18,-,-
17-12-18,-,-
18-12-18,-,-
19-12-18,-,-
20-12-18,-,-
21-12-18,-,-
22-12-18,-,-
23-12-18,-,-
24-12-18,-,-
25-12-18,-,-
26-12-18,-,-
27-12-18,-,-
28-12-18,-,-
29-12-18,-,-
30-12-18,-,-
31-12-18,-,-
01-01-19,-,-
02-01-19,0.29,0.47
03-01-19,0.29,0.45
04-01-19,0.29,0.49
05-01-19,0.29,0.44
06-01-19,0.29,0.46
07-01-19,0.29,0.44
08-01-19,0.29,0.43
09-01-19,0.29,0.44
10-01-19,0.32,0.51
11-01-19,0.35,0.6
12-01-19,0.34,0.56
13-01-19,0.34,0.53
14-01-19,0.31,0.45
15-01-19,0.31,0.44
16-01-19,0.31,0.44
17-01-19,0.3,0.44
18-01-19,0.3,0.43
19-01-19,0.29,0.41
20-01-19,0.29,0.4
21-01-19,0.29,0.39
22-01-19,0.29,0.41
23-01-19,0.29,0.39
24-01-19,0.29,0.39
25-01-19,0.28,0.36
26-01-19,0.28,0.36
27-01-19,0.28,0.39
28-01-19,0.28,0.38
29-01-19,0.28,0.38
30-01-19,0.28,0.38
31-01-19,0.27,0.32
01-02-19,0.27,0.32
02-02-19,0.27,0.31
03-02-19,0.27,0.32
04-02-19,0.28,0.37
05-02-19,0.28,0.36
06-02-19,0.28,0.35
07-02-19,0.28,0.35
08-02-19,0.26,0.3
09-02-19,0.26,0.3
10-02-19,0.26,0.27
11-02-19,0.26,0.26
12-02-19,0.25,0.28
13-02-19,0.25,0.27
14-02-19,0.25,0.23
15-02-19,0.25,0.25
16-02-19,0.25,0.26
17-02-19,0.25,0.25
18-02-19,0.25,0.24
19-02-19,0.25,0.23
20-02-19,0.25,0.24
21-02-19,0.25,0.23
22-02-19,0.25,0.23
23-02-19,0.25,0.22
24-02-19,0.25,0.22
25-02-19,0.25,0.22
26-02-19,0.25,0.22
27-02-19,0.25,0.21
28-02-19,0.25,0.21
01-03-19,0.25,0.22
02-03-19,0.25,0.19
03-03-19,0.25,0.21
04-03-19,0.25,0.21
05-03-19,0.25,0.21
06-03-19,0.25,0.29
07-03-19,0.25,0.23
08-03-19,0.25,0.25
09-03-19,0.25,0.24
10-03-19,0.25,0.24
11-03-19,0.25,0.23
12-03-19,0.24,0.21
13-03-19,0.24,0.2
14-03-19,0.24,0.2
15-03-19,0.24,0.2
16-03-19,0.23,0.18
17-03-19,0.23,0.18
18-03-19,0.23,0.18
19-03-19,0.25,0.3
20-03-19,0.24,0.22
21-03-19,0.23,0.19
22-03-19,0.23,0.2
23-03-19,0.24,0.22
24-03-19,0.24,0.21
25-03-19,0.24,0.22
26-03-19,0.24,0.22
27-03-19,0.37,1.07
28-03-19,0.3,0.49
29-03-19,0.29,0.42
30-03-19,0.3,0.48
31-03-19,0.45,1.71
01-04-19,0.34,0.91
02-04-19,0.33,0.84
03-04-19,0.32,0.75
04-04-19,0.31,0.68
05-04-19,0.3,0.64
06-04-19,0.28,0.47
07-04-19,0.28,0.47
08-04-19,0.28,0.43
09-04-19,0.28,0.41
10-04-19,0.28,0.39
11-04-19,0.27,0.39
12-04-19,0.27,0.38
13-04-19,0.26,0.33
14-04-19,0.26,0.32
15-04-19,0.27,0.36
16-04-19,0.27,0.35
17-04-19,0.25,0.3
18-04-19,0.25,0.3
19-04-19,0.25,0.3
20-04-19,0.24,0.29
21-04-19,0.24,0.18
22-04-19,0.24,0.28
23-04-19,0.23,0.19
24-04-19,0.23,0.19
25-04-19,0.23,0.18
26-04-19,0.23,0.18
27-04-19,0.23,0.19
28-04-19,0.23,0.18
29-04-19,0.23,0.18
30-04-19,0.22,0.16
01-05-19,0.22,0.16
02-05-19,0.22,0.16
03-05-19,0.22,0.15
04-05-19,0.22,0.15
05-05-19,0.22,0.16
06-05-19,0.23,0.18
07-05-19,0.23,0.17
08-05-19,0.22,0.15
09-05-19,0.22,0.14
10-05-19,0.21,0.13
11-05-19,0.21,0.12
12-05-19,0.22,0.15
13-05-19,0.22,0.14
14-05-19,0.22,0.14
15-05-19,0.24,0.24
16-05-19,0.23,0.16
17-05-19,0.23,0.19
18-05-19,0.23,0.18
19-05-19,0.23,0.19
20-05-19,0.23,0.19
21-05-19,0.22,0.14
22-05-19,0.22,0.15
23-05-19,0.22,0.14
24-05-19,0.22,0.14
25-05-19,0.22,0.13
26-05-19,0.23,0.16
27-05-19,0.22,0.14
28-05-19,0.22,0.16
29-05-19,0.22,0.17
30-05-19,0.22,0.17
31-05-19,0.22,0.18
01-06-19,0.33,0.62
02-06-19,0.23,0.19
03-06-19,0.22,0.15
04-06-19,0.22,0.14
05-06-19,0.22,0.13
06-06-19,0.32,0.57
07-06-19,0.23,0.19
08-06-19,0.22,0.16
09-06-19,0.22,0.14
10-06-19,0.22,0.09
11-06-19,0.49,2.32
12-06-19,0.29,0.37
13-06-19,0.26,0.27
14-06-19,0.25,0.25
15-06-19,0.25,0.23
16-06-19,0.25,0.23
17-06-19,0.25,0.22
18-06-19,0.25,0.22
19-06-19,0.22,0.1
20-06-19,0.22,0.1
21-06-19,0.22,0.1
22-06-19,0.22,0.1
23-06-19,0.22,0.1
24-06-19,0.22,0.11
25-06-19,0.45,1.82
26-06-19,0.24,0.21
27-06-19,0.23,0.12
28-06-19,0.23,0.11
29-06-19,0.22,0.1
30-06-19,0.22,0.1
01-07-19,0.22,0.09
02-07-19,0.22,0.09
03-07-19,0.22,0.09
04-07-19,0.21,0.08
05-07-19,0.21,0.08
06-07-19,0.21,0.08
07-07-19,0.21,0.08
08-07-19,0.21,0.08
09-07-19,0.21,0.08
10-07-19,0.21,0.1
11-07-19,0.21,0.1
12-07-19,0.25,0.17
13-07-19,0.31,0.42
14-07-19,0.24,0.15
15-07-19,0.23,0.09
16-07-19,0.23,0.09
17-07-19,0.21,0.07
18-07-19,0.21,0.07
19-07-19,0.21,0.06
20-07-19,0.21,0.07
21-07-19,0.21,0.06
22-07-19,0.21,0.07
23-07-19,0.21,0.07
24-07-19,0.29,0.39
25-07-19,0.25,0.14
26-07-19,0.23,0.1
27-07-19,0.23,0.09
28-07-19,0.23,0.09
29-07-19,0.23,0.09
30-07-19,0.22,0.08
31-07-19,0.22,0.07
01-08-19,0.22,0.07
02-08-19,0.22,0.07
03-08-19,0.22,0.07
04-08-19,0.21,0.06
05-08-19,0.21,0.06
