Comisión Nacional del Agua
Subdirección General Técnica
Estación: La Boca
Clave: BOCNL
Estado: Nuevo León
Municipio: Santiago

Fecha, Nivel(m), Gasto(m³/s)
2002/03/15,447.83,-
2002/03/16,447.80,-
2002/03/17,447.77,-
2002/03/18,447.76,-
2002/03/19,447.75,-
2002/03/20,447.74,-
2002/03/21,447.72,-
2002/03/22,447.72,-
2002/03/23,447.72,-
2002/03/24,447.75,-
2002/03/25,447.74,-
2002/03/26,447.73,-
2002/03/27,447.72,-
2002/03/28,447.73,-
2002/03/29,447.73,-
2002/03/30,447.73,-
2002/03/31,447.73,-
2002/04/01,447.75,-
2002/04/02,447.72,-
2002/04/03,447.66,-
2002/04/04,447.63,-
2002/04/05,447.61,-
2002/04/06,447.60,-
2002/04/07,447.58,-
2002/04/08,447.58,-
2002/04/09,447.54,-
2002/04/10,447.50,-
2002/04/11,447.47,-
2002/04/12,447.43,-
2002/04/13,447.37,-
2002/04/14,447.33,-
2002/04/15,447.30,-
2002/04/16,447.27,-
2002/04/17,447.25,-
2002/04/18,447.24,-
2002/04/19,447.23,-
2002/04/20,447.21,-
2002/04/21,447.18,-
2002/04/22,447.17,-
2002/04/23,447.16,-
2002/04/24,447.15,-
2002/04/25,447.13,-
2002/04/26,447.11,-
2002/04/27,447.10,0.05
2002/04/28,447.07,0.35
2002/04/29,447.05,-
2002/04/30,447.03,-
2002/05/01,447.00,-
2002/05/02,446.99,0.01
2002/05/03,446.97,0.01
2002/05/04,446.95,-
2002/05/05,446.94,-
2002/05/06,446.93,0.01
2002/05/07,446.91,0.01
2002/05/08,446.88,0.01
2002/05/09,446.86,0.01
2002/05/10,446.85,0.01
2002/05/11,446.84,0.01
2002/05/12,446.83,0.01
2002/05/13,446.83,0.01
2002/05/14,446.84,0.01
2002/05/15,446.84,0.01
2002/05/16,446.84,0.01
2002/05/17,446.85,0.01
2002/05/18,446.85,0.01
2002/05/19,446.86,0.01
2002/05/20,446.86,0.01
2002/05/21,446.87,0.01
2002/05/22,446.87,0.01
2002/05/23,446.88,0.01
2002/05/24,446.89,0.01
2002/05/25,446.90,0.01
2002/05/26,446.91,0.01
2002/05/27,446.92,0.01
2002/05/28,446.92,0.01
2002/05/29,446.93,0.01
2002/05/30,446.93,0.01
2002/05/31,446.94,0.01
2002/06/01,446.94,0.01
2002/06/02,446.94,0.01
2002/06/03,446.94,0.01
2002/06/04,446.95,0.01
2002/06/05,446.94,0.01
2002/06/06,446.98,0.01
2002/06/07,447.00,0.01
2002/06/08,447.00,-
2002/06/09,447.01,-
2002/06/10,447.00,0.01
2002/06/11,447.01,0.01
2002/06/12,447.02,0.01
2002/06/13,447.03,-
2002/06/14,447.05,-
2002/06/15,447.05,0.01
2002/06/16,447.06,0.01
2002/06/17,447.06,0.01
2002/06/18,447.06,0.01
2002/06/19,447.07,0.01
2002/06/20,447.07,0.01
2002/06/21,447.06,0.01
2002/06/22,447.06,0.01
2002/06/23,447.06,0.01
2002/06/24,447.06,0.01
2002/06/25,447.06,0.01
2002/06/26,447.07,0.01
2002/06/27,447.07,0.01
2002/06/28,447.06,0.01
2002/06/29,447.08,0.01
2002/06/30,447.08,0.01
2002/07/01,447.09,0.00
2002/07/02,447.10,0.01
2002/07/03,447.10,0.01
2002/07/04,447.15,0.01
2002/07/05,447.16,0.01
2002/07/06,447.15,0.01
2002/07/07,447.17,0.01
2002/07/08,447.17,0.01
2002/07/09,447.20,0.01
2002/07/10,447.21,0.01
2002/07/11,447.23,-
2002/07/12,447.21,-
2002/07/13,447.19,0.28
2002/07/14,447.20,0.32
2002/07/15,447.20,-
2002/07/16,447.19,-
2002/07/17,447.21,-
2002/07/18,447.22,-
2002/07/19,447.22,-
2002/07/20,447.22,0.27
2002/07/21,447.23,0.26
2002/07/22,447.21,-
2002/07/23,447.21,-
2002/07/24,447.20,-
2002/07/25,447.19,-
2002/07/26,447.19,-
2002/07/27,447.18,0.13
2002/07/28,447.17,-
2002/07/29,447.16,0.01
2002/07/30,447.16,0.01
2002/07/31,447.15,0.01
2002/08/01,447.14,0.01
2002/08/02,447.13,0.01
2002/08/03,447.12,0.01
2002/08/04,447.11,0.01
2002/08/05,447.10,-
2002/08/06,447.09,0.01
2002/08/07,447.08,0.01
2002/08/08,447.07,0.01
2002/08/09,447.08,0.01
2002/08/10,447.08,0.01
2002/08/11,447.08,0.01
2002/08/12,447.08,0.01
2002/08/13,447.08,0.01
2002/08/14,447.07,0.01
2002/08/15,447.06,0.01
2002/08/16,447.05,0.01
2002/08/17,447.04,0.01
2002/08/18,447.04,0.01
2002/08/19,447.03,0.01
2002/08/20,447.03,0.01
2002/08/21,447.01,0.01
2002/08/22,447.00,0.01
2002/08/23,446.98,0.01
2002/08/24,446.95,-
2002/08/25,446.95,-
2002/08/26,446.91,0.01
2002/08/27,446.89,0.01
2002/08/28,446.87,0.01
2002/08/29,446.86,0.01
2002/08/30,446.86,0.01
2002/08/31,446.85,-
2002/09/01,446.83,-
2002/09/02,446.86,0.01
2002/09/03,446.86,0.01
2002/09/04,446.85,-
2002/09/05,446.85,0.01
2002/09/06,446.84,0.01
2002/09/07,446.83,0.01
2002/09/08,446.82,0.01
2002/09/09,446.82,0.01
2002/09/10,446.92,0.01
2002/09/11,447.13,-
2002/09/12,447.63,-
2002/09/13,447.69,0.00
2002/09/14,447.65,-
2002/09/15,447.67,-
2002/09/16,447.85,-
2002/09/17,447.36,-
2002/09/18,447.31,-
2002/09/19,447.48,-
2002/09/20,447.72,-
2002/09/21,447.52,-
2002/09/22,447.16,-
2002/09/23,447.22,-
2002/09/24,447.26,-
2002/09/25,447.27,-
2002/09/26,447.29,-
2002/09/27,447.28,-
2002/09/28,447.28,-
2002/09/29,447.28,-
2002/09/30,447.26,-
2002/10/01,447.25,-
2002/10/02,447.22,-
2002/10/03,447.19,-
2002/10/04,447.15,-
2002/10/05,447.13,-
2002/10/06,447.10,-
2002/10/07,447.05,0.96
2002/10/08,447.03,1.08
2002/10/09,446.98,-
2002/10/10,446.99,-
2002/10/11,446.97,-
2002/10/12,446.93,0.97
2002/10/13,446.91,-
2002/10/14,447.00,-
2002/10/15,446.98,-
2002/10/16,446.96,-
2002/10/17,446.93,-
2002/10/18,446.89,-
2002/10/19,446.85,-
2002/10/20,446.86,-
2002/10/21,446.84,-
2002/10/22,446.81,-
2002/10/23,446.80,-
2002/10/24,446.81,-
2002/10/25,446.81,-
2002/10/26,446.87,-
2002/10/27,447.01,-
2002/10/28,447.05,-
2002/10/29,447.06,-
2002/10/30,447.06,-
2002/10/31,447.42,-
2002/11/01,447.99,-
2002/11/02,448.01,14.00
2002/11/03,448.14,9.04
2002/11/04,448.33,-
2002/11/05,448.46,-
2002/11/06,448.18,-
2002/11/07,448.21,-
2002/11/08,448.30,-
2002/11/09,448.39,3.84
2002/11/10,448.44,-
2002/11/11,448.50,4.34
2002/11/12,448.54,-
2002/11/13,448.56,-
2002/11/14,448.57,-
2002/11/15,448.58,-
2002/11/16,448.58,-
2002/11/17,448.57,-
2002/11/18,448.56,-
2002/11/19,448.55,-
2002/11/20,448.54,-
2002/11/21,448.51,-
2002/11/22,448.52,-
2002/11/23,448.54,-
2002/11/24,448.57,-
2002/11/25,448.60,-
2002/11/26,448.62,-
2002/11/27,448.64,-
2002/11/28,448.66,-
2002/11/29,448.68,-
2002/11/30,448.70,-
2002/12/01,448.72,-
2002/12/02,448.74,-
2002/12/03,448.75,-
2002/12/04,448.75,-
2002/12/05,448.76,-
2002/12/06,448.78,-
2002/12/07,448.76,-
2002/12/08,448.74,-
2002/12/09,448.70,-
2002/12/10,448.69,-
2002/12/11,448.69,-
2002/12/12,448.70,-
2002/12/13,448.70,-
2002/12/14,448.70,-
2002/12/15,448.70,-
2002/12/16,448.69,-
2002/12/17,448.68,-
2002/12/18,448.65,-
2002/12/19,448.67,-
2002/12/20,448.57,-
2002/12/21,448.50,-
2002/12/22,448.45,-
2002/12/23,448.40,-
2002/12/24,448.36,-
2002/12/25,448.36,-
2002/12/26,448.28,-
2002/12/27,448.26,-
2002/12/28,448.22,-
2002/12/29,448.17,-
2002/12/30,448.12,-
2002/12/31,448.14,-
2003/01/01,448.07,-
2003/01/02,447.96,-
2003/01/03,447.88,0.97
2003/01/04,447.83,0.72
2003/01/05,447.79,0.71
2003/01/06,447.74,-
2003/01/07,447.85,-
2003/01/08,448.03,-
2003/01/09,448.06,-
2003/01/10,448.10,1.73
2003/01/11,448.12,1.71
2003/01/12,448.16,1.62
2003/01/13,448.18,-
2003/01/14,448.20,1.07
2003/01/15,448.21,1.06
2003/01/16,448.21,0.98
2003/01/17,448.21,0.99
2003/01/18,448.22,0.92
2003/01/19,448.23,0.87
2003/01/20,448.25,-
2003/01/21,448.26,0.91
2003/01/22,448.24,0.93
2003/01/23,448.22,0.95
2003/01/24,448.22,0.93
2003/01/25,448.21,0.92
2003/01/26,448.23,0.89
2003/01/27,448.24,0.88
2003/01/28,448.25,0.82
2003/01/29,448.24,0.86
2003/01/30,448.23,0.87
2003/01/31,448.22,0.86
2003/02/01,448.21,0.70
2003/02/02,448.21,0.69
2003/02/03,448.22,0.71
2003/02/04,448.22,0.70
2003/02/05,448.19,0.72
2003/02/06,448.19,0.67
2003/02/07,448.18,0.70
2003/02/08,448.21,0.90
2003/02/09,448.21,0.69
2003/02/10,448.23,0.72
2003/02/11,448.21,0.71
2003/02/12,448.21,0.64
2003/02/13,448.20,0.64
2003/02/14,448.21,0.68
2003/02/15,448.18,0.65
2003/02/16,448.17,0.61
2003/02/17,448.18,0.59
2003/02/18,448.17,0.46
2003/02/19,448.16,0.60
2003/02/20,448.14,0.59
2003/02/21,448.15,0.58
2003/02/22,448.14,0.53
2003/02/23,448.15,0.56
2003/02/24,448.16,0.54
2003/02/25,448.15,0.57
2003/02/26,448.16,0.55
2003/02/27,448.14,0.54
2003/02/28,448.14,0.56
2003/03/01,448.13,0.55
2003/03/02,448.12,0.57
2003/03/03,448.12,0.54
2003/03/04,448.13,0.52
2003/03/05,448.12,0.51
2003/03/06,448.10,0.53
2003/03/07,448.11,0.51
2003/03/08,448.10,0.49
2003/03/09,448.10,0.46
2003/03/10,448.12,0.47
2003/03/11,448.11,0.45
2003/03/12,448.10,0.45
2003/03/13,448.09,0.45
2003/03/14,448.08,0.48
2003/03/15,448.07,0.45
2003/03/16,448.07,0.44
2003/03/17,448.06,0.44
2003/03/18,448.04,0.44
2003/03/19,448.01,0.35
2003/03/20,447.97,0.37
2003/03/21,447.95,0.37
2003/03/22,447.95,0.35
2003/03/23,447.94,0.35
2003/03/24,447.94,0.33
2003/03/25,447.92,0.32
2003/03/26,447.90,0.32
2003/03/27,447.87,0.33
2003/03/28,447.86,0.34
2003/03/29,447.83,0.33
2003/03/30,447.82,0.32
2003/03/31,447.80,0.32
2003/04/01,447.79,0.31
2003/04/02,447.78,0.30
2003/04/03,447.77,-
2003/04/04,447.76,0.26
2003/04/05,447.76,-
2003/04/06,447.72,0.23
2003/04/07,447.71,-
2003/04/08,447.67,0.27
2003/04/09,447.65,0.26
2003/04/10,447.64,0.24
2003/04/11,447.63,0.25
2003/04/12,447.62,0.23
2003/04/13,447.60,0.22
2003/04/14,447.58,0.22
2003/04/15,447.58,0.22
2003/04/16,447.57,0.22
2003/04/17,447.55,0.21
2003/04/18,447.55,0.21
2003/04/19,447.54,0.21
2003/04/20,447.53,0.22
2003/04/21,447.54,0.22
2003/04/22,447.57,0.24
2003/04/23,447.56,0.25
2003/04/24,447.54,0.23
2003/04/25,447.52,0.22
2003/04/26,447.50,0.22
2003/04/27,447.48,0.21
2003/04/28,447.48,0.21
2003/04/29,447.47,0.20
2003/04/30,447.46,0.20
2003/05/01,447.43,0.20
2003/05/02,447.40,0.13
2003/05/03,447.38,0.14
2003/05/04,447.36,0.13
2003/05/05,447.35,0.12
2003/05/06,447.34,0.11
2003/05/07,447.34,0.12
2003/05/08,447.36,0.12
2003/05/09,447.37,0.11
2003/05/10,447.36,0.11
2003/05/11,447.37,-
2003/05/12,447.37,-
2003/05/13,447.38,0.01
2003/05/14,447.39,0.01
2003/05/15,447.39,0.01
2003/05/16,447.39,0.01
2003/05/17,447.38,0.01
2003/05/18,447.38,0.01
2003/05/19,447.38,0.01
2003/05/20,447.37,0.01
2003/05/21,447.37,0.01
2003/05/22,447.37,0.01
2003/05/23,447.37,0.01
2003/05/24,447.36,0.01
2003/05/25,447.36,0.01
2003/05/26,447.36,0.01
2003/05/27,447.37,0.01
2003/05/28,447.48,0.01
2003/05/29,447.58,6.13
2003/05/30,447.59,1.41
2003/05/31,447.60,1.24
2003/06/01,447.59,0.15
2003/06/02,447.57,0.15
2003/06/03,447.54,0.15
2003/06/04,447.56,1.02
2003/06/05,447.54,0.16
2003/06/06,447.52,0.21
2003/06/07,447.50,0.21
2003/06/08,447.47,0.19
2003/06/09,447.45,0.15
2003/06/10,447.42,-
2003/06/11,447.38,0.14
2003/06/12,447.35,0.14
2003/06/13,447.32,0.15
2003/06/14,447.32,0.21
2003/06/15,447.29,0.16
2003/06/16,447.34,1.03
2003/06/17,447.35,0.17
2003/06/18,447.33,0.15
2003/06/19,447.31,0.15
2003/06/20,447.28,0.14
2003/06/21,447.26,0.15
2003/06/22,447.23,0.15
2003/06/23,447.20,0.17
2003/06/24,447.17,0.18
2003/06/25,447.14,0.18
2003/06/26,447.10,0.17
2003/06/27,447.11,0.22
2003/06/28,447.07,0.22
2003/06/29,447.04,0.17
2003/06/30,447.11,0.29
2003/07/01,447.17,0.68
2003/07/02,447.21,0.51
2003/07/03,447.25,0.59
2003/07/04,447.26,-
2003/07/05,447.26,-
2003/07/06,447.25,-
2003/07/07,447.24,0.58
2003/07/08,447.23,-
2003/07/09,447.23,0.41
2003/07/10,447.20,0.43
2003/07/11,447.18,0.46
2003/07/12,447.16,0.42
2003/07/13,447.14,0.37
2003/07/14,447.12,0.36
2003/07/15,447.09,-
2003/07/16,447.08,-
2003/07/17,447.05,0.28
2003/07/18,447.03,0.28
2003/07/19,446.99,0.28
2003/07/20,446.97,0.28
2003/07/21,446.96,0.29
2003/07/22,446.93,0.23
2003/07/23,446.88,-
2003/07/24,446.85,0.23
2003/07/25,446.82,0.19
2003/07/26,446.77,-
2003/07/27,446.75,0.19
2003/07/28,446.72,-
2003/07/29,446.70,-
2003/07/30,446.67,0.18
2003/07/31,446.66,0.18
2003/08/01,446.61,-
2003/08/02,446.57,-
2003/08/03,446.56,-
2003/08/04,446.56,-
2003/08/05,446.56,0.11
2003/08/06,446.54,0.11
2003/08/07,446.52,0.11
2003/08/08,446.50,0.11
2003/08/09,446.49,0.11
2003/08/10,446.47,0.10
2003/08/11,446.46,0.01
2003/08/12,446.44,0.01
2003/08/13,446.42,0.01
2003/08/14,446.49,0.38
2003/08/15,446.56,-
2003/08/16,446.55,-
2003/08/17,446.91,-
2003/08/18,446.98,0.79
2003/08/19,446.97,0.78
2003/08/20,446.96,0.71
2003/08/21,446.94,0.52
2003/08/22,446.92,0.45
2003/08/23,446.91,0.48
2003/08/24,446.94,0.73
2003/08/25,446.98,0.69
2003/08/26,446.97,0.53
2003/08/27,446.96,0.53
2003/08/28,446.94,0.51
2003/08/29,446.92,0.42
2003/08/30,446.90,0.42
2003/08/31,446.87,-
2003/09/01,446.87,-
2003/09/02,446.97,-
2003/09/03,447.16,-
2003/09/04,447.23,-
2003/09/05,447.93,-
2003/09/06,448.39,-
2003/09/07,448.32,-
2003/09/08,448.39,-
2003/09/09,448.42,-
2003/09/10,448.44,-
2003/09/11,448.44,-
2003/09/12,448.43,-
2003/09/13,448.41,-
2003/09/14,448.40,-
2003/09/15,448.79,-
2003/09/16,448.21,-
2003/09/17,448.17,-
2003/09/18,448.51,-
2003/09/19,448.70,-
2003/09/20,448.36,-
2003/09/21,448.37,-
2003/09/22,448.29,-
2003/09/23,448.15,-
2003/09/24,448.32,-
2003/09/25,448.34,-
2003/09/26,448.40,-
2003/09/27,448.31,-
2003/09/28,448.16,-
2003/09/29,448.22,-
2003/09/30,448.21,-
2003/10/01,448.15,-
2003/10/02,448.06,-
2003/10/03,447.95,-
2003/10/04,447.87,4.41
2003/10/05,447.79,4.10
2003/10/06,447.69,-
2003/10/07,447.59,-
2003/10/08,447.49,-
2003/10/09,447.39,-
2003/10/10,447.49,-
2003/10/11,447.77,11.10
2003/10/12,448.02,-
2003/10/13,448.39,-
2003/10/14,448.18,-
2003/10/15,448.15,-
2003/10/16,447.56,-
2003/10/17,447.58,-
2003/10/18,447.83,13.78
2003/10/19,448.07,-
2003/10/20,448.26,-
2003/10/21,448.42,-
2003/10/22,448.57,-
2003/10/23,448.71,-
2003/10/24,448.45,-
2003/10/25,447.98,-
2003/10/26,447.50,-
2003/10/27,447.58,-
2003/10/28,447.71,-
2003/10/29,447.81,-
2003/10/30,447.91,-
2003/10/31,448.01,-
2003/11/01,448.12,3.11
2003/11/02,448.19,-
2003/11/03,448.28,-
2003/11/04,448.36,-
2003/11/05,448.41,-
2003/11/06,448.50,-
2003/11/07,448.58,-
2003/11/08,448.65,-
2003/11/09,448.72,-
2003/11/10,448.78,-
2003/11/11,448.85,-
2003/11/12,448.86,-
2003/11/13,448.34,-
2003/11/14,448.11,-
2003/11/15,448.03,-
2003/11/16,448.05,2.11
2003/11/17,448.06,2.12
2003/11/18,448.07,-
2003/11/19,448.08,2.01
2003/11/20,448.09,2.00
2003/11/21,448.08,1.97
2003/11/22,448.09,2.03
2003/11/23,448.08,1.98
2003/11/24,448.08,1.98
2003/11/25,448.08,1.98
2003/11/26,448.08,1.81
2003/11/27,448.07,-
2003/11/28,448.05,-
2003/11/29,448.04,1.78
2003/11/30,448.04,1.82
2003/12/01,448.04,1.82
2003/12/02,448.03,1.70
2003/12/03,448.03,-
2003/12/04,448.02,-
2003/12/05,448.01,-
2003/12/06,448.15,-
2003/12/07,448.15,-
2003/12/08,448.15,-
2003/12/09,448.16,-
2003/12/10,448.15,-
2003/12/11,448.14,-
2003/12/12,448.12,-
2003/12/13,448.12,-
2003/12/14,448.12,-
2003/12/15,448.10,-
2003/12/16,448.09,-
2003/12/17,448.08,-
2003/12/18,448.06,-
2003/12/19,448.04,-
2003/12/20,448.02,-
2003/12/21,448.00,-
2003/12/22,447.98,-
2003/12/23,447.97,-
2003/12/24,447.94,-
2003/12/25,447.92,-
2003/12/26,447.90,-
2003/12/27,447.90,-
2003/12/28,447.88,-
2003/12/29,447.86,-
2003/12/30,447.83,-
2003/12/31,447.81,-
2004/01/01,447.79,-
2004/01/02,447.78,1.75
2004/01/03,447.76,0.72
2004/01/04,447.73,0.72
2004/01/05,447.71,0.65
2004/01/06,447.67,0.64
2004/01/07,447.66,-
2004/01/08,447.63,-
2004/01/09,447.60,0.57
2004/01/10,447.57,0.56
2004/01/11,447.54,0.57
2004/01/12,447.52,0.58
2004/01/13,447.48,0.57
2004/01/14,447.46,0.57
2004/01/15,447.43,0.56
2004/01/16,447.39,0.55
2004/01/17,447.36,0.54
2004/01/18,447.32,0.56
2004/01/19,447.28,0.57
2004/01/20,447.30,0.54
2004/01/21,447.33,0.54
2004/01/22,447.36,0.54
2004/01/23,447.38,0.54
2004/01/24,447.42,0.54
2004/01/25,447.45,0.51
2004/01/26,447.47,0.56
2004/01/27,447.49,0.55
2004/01/28,447.51,0.54
2004/01/29,447.52,0.54
2004/01/30,447.56,0.54
2004/01/31,447.58,0.53
2004/02/01,447.61,0.52
2004/02/02,447.60,0.52
2004/02/03,447.61,0.54
2004/02/04,447.64,0.54
2004/02/05,447.65,0.53
2004/02/06,447.67,0.53
2004/02/07,447.69,0.53
2004/02/08,447.71,0.52
2004/02/09,447.73,0.53
2004/02/10,447.74,0.51
2004/02/11,447.76,0.52
2004/02/12,447.79,0.52
2004/02/13,447.81,0.52
2004/02/14,447.84,0.57
2004/02/15,447.86,0.55
2004/02/16,447.87,0.55
2004/02/17,447.90,0.46
2004/02/18,447.91,0.48
2004/02/19,447.93,0.48
2004/02/20,447.95,0.48
2004/02/21,447.96,0.49
2004/02/22,447.97,0.48
2004/02/23,448.00,0.48
2004/02/24,448.00,0.48
2004/02/25,448.01,0.48
2004/02/26,448.02,0.48
2004/02/27,448.04,-
2004/02/28,448.05,-
2004/02/29,448.06,-
2004/03/01,448.07,-
2004/03/02,448.08,-
2004/03/03,448.08,-
2004/03/04,448.10,-
2004/03/05,448.10,0.33
2004/03/06,448.11,0.34
2004/03/07,448.11,0.34
2004/03/08,448.12,0.35
2004/03/09,448.12,0.24
2004/03/10,448.13,0.25
2004/03/11,448.13,-
2004/03/12,448.14,0.25
2004/03/13,448.14,0.27
2004/03/14,448.11,0.28
2004/03/15,448.08,0.28
2004/03/16,448.06,0.49
2004/03/17,448.03,0.46
2004/03/18,447.96,0.36
2004/03/19,447.91,0.34
2004/03/20,447.86,0.35
2004/03/21,447.91,-
2004/03/22,448.23,5.06
2004/03/23,448.27,-
2004/03/24,448.27,-
2004/03/25,448.27,-
2004/03/26,448.26,-
2004/03/27,447.82,-
2004/03/28,447.44,-
2004/03/29,447.47,-
2004/03/30,447.60,-
2004/03/31,447.66,-
2004/04/01,447.71,-
2004/04/02,447.74,-
2004/04/03,447.81,-
2004/04/04,447.84,-
2004/04/05,447.95,-
2004/04/06,447.76,-
2004/04/07,447.44,-
2004/04/08,447.49,1.21
2004/04/09,447.54,1.63
2004/04/10,447.59,-
2004/04/11,447.64,1.38
2004/04/12,447.65,-
2004/04/13,447.68,-
2004/04/14,447.72,-
2004/04/15,447.75,-
2004/04/16,447.78,-
2004/04/17,447.80,0.95
2004/04/18,447.83,0.93
2004/04/19,447.85,-
2004/04/20,447.65,-
2004/04/21,447.44,-
2004/04/22,447.46,-
2004/04/23,447.48,-
2004/04/24,447.49,-
2004/04/25,447.54,0.71
2004/04/26,447.56,-
2004/04/27,448.01,-
2004/04/28,447.96,-
2004/04/29,447.70,-
2004/04/30,447.44,-
2004/05/01,447.49,-
2004/05/02,447.53,-
2004/05/03,447.60,2.37
2004/05/04,447.65,-
2004/05/05,447.70,2.26
2004/05/06,447.74,-
2004/05/07,447.77,-
2004/05/08,447.81,1.69
2004/05/09,447.84,1.47
2004/05/10,447.87,-
2004/05/11,447.91,1.48
2004/05/12,447.93,-
2004/05/13,447.95,-
2004/05/14,447.74,-
2004/05/15,447.45,1.24
2004/05/16,447.47,1.19
2004/05/17,447.49,-
2004/05/18,447.51,-
2004/05/19,447.53,-
2004/05/20,447.55,-
2004/05/21,447.53,-
2004/05/22,447.51,0.91
2004/05/23,447.49,0.91
2004/05/24,447.48,-
2004/05/25,447.46,-
2004/05/26,447.44,-
2004/05/27,447.40,-
2004/05/28,447.37,-
2004/05/29,447.35,-
2004/05/30,447.32,-
2004/05/31,447.29,-
2004/06/01,447.26,-
2004/06/02,447.19,-
2004/06/03,447.12,-
2004/06/04,447.05,-
2004/06/05,446.98,0.65
2004/06/06,446.92,0.65
2004/06/07,446.89,-
2004/06/08,446.87,-
2004/06/09,446.84,-
2004/06/10,446.84,0.54
2004/06/11,446.82,-
2004/06/12,446.80,-
2004/06/13,446.79,-
2004/06/14,446.79,-
2004/06/15,446.76,-
2004/06/16,446.73,-
2004/06/17,446.69,-
2004/06/18,446.66,-
2004/06/19,446.62,0.43
2004/06/20,446.57,0.39
2004/06/21,446.55,-
2004/06/22,446.53,-
2004/06/23,446.49,-
2004/06/24,446.47,-
2004/06/25,446.45,-
2004/06/26,446.41,-
2004/06/27,446.41,-
2004/06/28,446.43,-
2004/06/29,446.40,-
2004/06/30,446.38,-
2004/07/01,446.38,-
2004/07/02,446.37,-
2004/07/03,446.36,-
2004/07/04,446.36,-
2004/07/05,446.36,-
2004/07/06,446.36,-
2004/07/07,446.34,0.00
2004/07/08,446.32,-
2004/07/09,446.29,-
2004/07/10,446.27,-
2004/07/11,446.26,-
2004/07/12,446.26,-
2004/07/13,446.23,-
2004/07/14,446.20,-
2004/07/15,446.19,-
2004/07/16,446.17,-
2004/07/17,446.15,-
2004/07/18,446.16,0.25
2004/07/19,446.12,-
2004/07/20,446.09,-
2004/07/21,446.08,-
2004/07/22,446.06,-
2004/07/23,446.03,0.24
2004/07/24,445.99,0.00
2004/07/25,445.96,0.23
2004/07/26,445.95,-
2004/07/27,445.98,-
2004/07/28,445.96,-
2004/07/29,445.95,0.01
2004/07/30,445.95,0.01
2004/07/31,445.94,0.01
2004/08/01,445.94,0.01
2004/08/02,445.94,0.01
2004/08/03,445.93,0.01
2004/08/04,445.89,0.01
2004/08/05,445.87,0.01
2004/08/06,445.85,0.01
2004/08/07,445.82,0.01
2004/08/08,445.81,0.01
2004/08/09,445.79,0.01
2004/08/10,445.76,0.01
2004/08/11,445.74,0.01
2004/08/12,445.74,0.01
2004/08/13,445.72,0.01
2004/08/14,445.71,-
2004/08/15,445.70,0.01
2004/08/16,445.70,0.01
2004/08/17,445.69,0.01
2004/08/18,445.68,0.01
2004/08/19,445.66,-
2004/08/20,445.63,-
2004/08/21,445.61,0.01
2004/08/22,445.60,0.01
2004/08/23,445.60,-
2004/08/24,445.59,-
2004/08/25,445.58,-
2004/08/26,445.55,-
2004/08/27,445.52,-
2004/08/28,445.48,0.00
2004/08/29,445.47,0.00
2004/08/30,445.49,-
2004/08/31,445.53,-
2004/09/01,445.60,-
2004/09/02,446.04,-
2004/09/03,446.78,-
2004/09/04,447.05,10.58
2004/09/05,447.09,10.58
2004/09/06,447.10,-
2004/09/07,447.22,-
2004/09/08,447.37,-
2004/09/09,447.42,-
2004/09/10,447.42,3.32
2004/09/11,447.42,-
2004/09/12,447.39,2.42
2004/09/13,447.36,-
2004/09/14,447.33,-
2004/09/15,447.30,-
2004/09/16,447.27,-
2004/09/17,447.30,-
2004/09/18,447.57,1.54
2004/09/19,447.36,1.54
2004/09/20,447.49,2.36
2004/09/21,447.65,1.63
2004/09/22,447.74,2.73
2004/09/23,447.76,-
2004/09/24,447.95,1.52
2004/09/25,448.14,-
2004/09/26,448.23,-
2004/09/27,447.73,-
2004/09/28,447.22,0.70
2004/09/29,447.20,2.81
2004/09/30,447.21,2.55
2004/10/01,447.24,2.35
2004/10/02,447.26,-
2004/10/03,447.27,2.36
2004/10/04,447.28,-
2004/10/05,447.31,-
2004/10/06,447.31,-
2004/10/07,447.82,-
2004/10/08,447.91,-
2004/10/09,447.53,3.21
2004/10/10,447.35,2.88
2004/10/11,447.38,-
2004/10/12,447.37,-
2004/10/13,447.35,-
2004/10/14,447.33,-
2004/10/15,447.29,-
2004/10/16,447.25,-
2004/10/17,447.18,-
2004/10/18,447.12,-
2004/10/19,447.11,-
2004/10/20,447.10,-
2004/10/21,447.10,-
2004/10/22,447.09,-
2004/10/23,447.08,-
2004/10/24,447.06,-
2004/10/25,447.04,-
2004/10/26,447.02,-
2004/10/27,447.00,-
2004/10/28,446.98,1.37
2004/10/29,446.96,-
2004/10/30,446.94,-
2004/10/31,446.89,-
2004/11/01,446.86,-
2004/11/02,446.84,-
2004/11/03,446.80,-
2004/11/04,446.76,-
2004/11/05,446.72,-
2004/11/06,446.69,-
2004/11/07,446.65,-
2004/11/08,446.60,-
2004/11/09,446.56,-
2004/11/10,446.52,-
2004/11/11,446.47,-
2004/11/12,446.45,-
2004/11/13,446.42,-
2004/11/14,446.39,-
2004/11/15,446.33,-
2004/11/16,446.32,-
2004/11/17,446.31,-
2004/11/18,446.26,-
2004/11/19,446.22,-
2004/11/20,446.19,-
2004/11/21,446.14,-
2004/11/22,446.12,-
2004/11/23,446.09,-
2004/11/24,446.07,-
2004/11/25,446.03,-
2004/11/26,445.98,-
2004/11/27,445.96,-
2004/11/28,445.92,-
2004/11/29,445.89,-
2004/11/30,445.88,-
2004/12/01,445.85,-
2004/12/02,445.84,-
2004/12/03,445.83,-
