Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,colonia,calle,municipio,locacion,GPE,facilidad,geometría
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:46 AM UTC",deja lluvia a vecinos sin luz col mitras norte en monterrey nl,8,1,3,0,https://twitter.com/nmasmonterrey/status/1803997948444893545#m,,,,lluvia,-1.216186124831438,mitrasnorte,,monterrey,,nl,,"POLYGON Z ((-100.32869000014324 25.717389999748832 0, -100.32930999995637 25.717360000164035 0, -100.32951999974802 25.718300000344925 0, -100.32963000032413 25.718849999627935 0, -100.33004999990743 25.720839999666396 0, -100.33023000011428 25.7208100000816 0, -100.33027000016023 25.72070000040486 0, -100.33039000029811 25.720779999597482 0, -100.33060999965159 25.72087000015057 0, -100.33113000024917 25.720589999828803 0, -100.33240999992142 25.719920000407853 0, -100.33271999982799 25.720400000060124 0, -100.33363999998585 25.719909999946708 0, -100.33384000021567 25.719789999808825 0, -100.33400999996138 25.719689999693912 0, -100.33503999979598 25.71914999997267 0, -100.33604000004584 25.718659999859256 0, -100.33641999958314 25.718470000090576 0, -100.33663000027417 25.718340000390867 0, -100.3369600002037 25.71814999972287 0, -100.33792999996939 25.717630000024656 0, -100.3390300003341 25.717039999796327 0, -100.33922000010278 25.71693000011959 0, -100.33938999984849 25.716830000004677 0, -100.34053999982098 25.716230000214523 0, -100.34084999972754 25.716040000445844 0, -100.3410000003496 25.716000000399845 0, -100.34129000023319 25.7159899999387 0, -100.34182999995437 25.715980000376874 0, -100.34244999976755 25.715980000376874 0, -100.3424600002287 25.715450000217515 0, -100.3424600002287 25.7149600001041 0, -100.34244000020567 25.714659999759363 0, -100.34244999976755 25.714449999967712 0, -100.34244000020567 25.7138900002235 0, -100.34244000020567 25.71338999964894 0, -100.34244999976755 25.712889999973697 0, -100.34244999976755 25.712370000275484 0, -100.34244000020567 25.71188000016207 0, -100.34244000020567 25.711340000440828 0, -100.34244999976755 25.71085000032741 0, -100.34244000020567 25.710180000007142 0, -100.34242999974452 25.709780000446813 0, -100.34254999988246 25.709749999962696 0, -100.34269000004332 25.709689999893726 0, -100.34273999965109 25.70960999980184 0, -100.34279000015823 25.709520000148075 0, -100.34306999958068 25.709749999962696 0, -100.34355000013227 25.70946999964093 0, -100.34359999974004 25.709110000126543 0, -100.34357999971706 25.70890999989672 0, -100.34357000015524 25.70876000017404 0, -100.34357999971706 25.70810999987674 0, -100.34353999967112 25.706759999674432 0, -100.3435599996941 25.705350000302417 0, -100.34412000033757 25.705359999864243 0, -100.34410999987642 25.704769999635914 0, -100.34505999961914 25.704800000120088 0, -100.34521999980302 25.704800000120088 0, -100.34716999979548 25.70482000014306 0, -100.34759000027816 25.704809999681913 0, -100.34778000004684 25.70482000014306 0, -100.34835999981397 25.70484000016603 0, -100.34932999957965 25.704869999750827 0, -100.35026999976054 25.704869999750827 0, -100.35034999985248 25.704889999773854 0, -100.35069999980499 25.70492000025797 0, -100.35098999968858 25.704949999842768 0, -100.35096999966561 25.70484000016603 0, -100.35100000014972 25.704720000028146 0, -100.3510200001727 25.70469000044335 0, -100.35104999975755 25.70467000042032 0, -100.35108999980349 25.70465000039735 0, -100.35114000031064 25.70463000037438 0, -100.35120999994137 25.704619999913234 0, -100.35127999957217 25.704619999913234 0, -100.3514500002172 25.70465000039735 0, -100.35151000028611 25.70467000042032 0, -100.35155999989394 25.70469000044335 0, -100.35157999991691 25.704709999567 0, -100.3516199999629 25.704789999658942 0, -100.35163000042405 25.704909999796826 0, -100.35159000037805 25.705009999911738 0, -100.35198999993838 25.704960000303913 0, -100.35227000026015 25.704929999819797 0, -100.352259999799 25.704769999635914 0, -100.35497099981166 25.704505000005895 0, -100.35529999969509 25.70437999963741 0, -100.35572000017771 25.705430000394358 0, -100.35578999980851 25.705609999701892 0, -100.3558800003616 25.70591000004663 0, -100.3566200003126 25.707599999740353 0, -100.3566200003126 25.70767000027047 0, -100.35660000028963 25.707739999901264 0, -100.35656000024369 25.707810000431323 0, -100.35650999973655 25.707860000039148 0, -100.35644999966757 25.707869999600973 0, -100.35638999959866 25.707889999623944 0, -100.35687999971208 25.70823000001468 0, -100.35681000008128 25.708350000152564 0, -100.35625999989895 25.707969999715885 0, -100.3558800003616 25.70837999973736 0, -100.35553000040903 25.708709999666894 0, -100.35537999978703 25.708849999827805 0, -100.3549699997655 25.709299999895222 0, -100.3549800002267 25.709780000446813 0, -100.35492999971956 25.71026999966091 0, -100.35492000015773 25.71073000018953 0, -100.35490999969659 25.711160000233974 0, -100.35490999969659 25.711220000302944 0, -100.35490999969659 25.711590000278477 0, -100.35490999969659 25.711699999955215 0, -100.35490000013476 25.712009999861777 0, -100.35488999967362 25.712150000022632 0, -100.35490999969659 25.712459999929195 0, -100.35636000001386 25.712459999929195 0, -100.35621000029113 25.712900000434843 0, -100.3560399996461 25.713340000041114 0, -100.35580000026965 25.71391000024647 0, -100.35527999967212 25.71397000031544 0, -100.35480000001985 25.714010000361384 0, -100.35324000002583 25.714200000130063 0, -100.35215999968409 25.714320000267946 0, -100.35159000037805 25.714380000336917 0, -100.35114999987246 25.714429999944684 0, -100.35102999973458 25.714429999944684 0, -100.35046999999037 25.714490000013654 0, -100.3504099999214 25.714249999737888 0, -100.35040000035957 25.713979999877267 0, -100.35030000024466 25.71401999992321 0, -100.35014000006083 25.71391000024647 0, -100.35005999996889 25.713739999601444 0, -100.34995999985398 25.714140000061093 0, -100.34975000006233 25.71420999969189 0, -100.34966999997039 25.714280000222004 0, -100.3497999996701 25.71449999957548 0, -100.34981999969307 25.714650000197537 0, -100.34981000013124 25.71475000031245 0, -100.3497999996701 25.714839999966216 0, -100.34977999964713 25.714909999596955 0, -100.34975999962415 25.714969999665925 0, -100.34971999957816 25.71506000021901 0, -100.34962000036256 25.715220000402837 0, -100.3495099997865 25.715370000125574 0, -100.3493400000408 25.715550000332428 0, -100.34909999976503 25.71572999963996 0, -100.34890000043453 25.71584000021602 0, -100.34839999985996 25.716159999684407 0, -100.34825000013723 25.716219999753378 0, -100.3480200003226 25.71631999986829 0, -100.34784000011575 25.716399999960174 0, -100.34794999979249 25.716540000121086 0, -100.34774999956267 25.716629999774852 0, -100.34749999972507 25.71674000035091 0, -100.34706999968057 25.716910000096618 0, -100.34667999968207 25.717070000280444 0, -100.34642999984447 25.71717999995718 0, -100.34574999996238 25.717469999840773 0, -100.34556999975553 25.717549999932714 0, -100.34490000033458 25.71785000027745 0, -100.34443999980601 25.718129999699897 0, -100.34392999966963 25.718340000390867 0, -100.34351000008627 25.71849999967543 0, -100.34338999994839 25.718550000182518 0, -100.34312000008777 25.71865000029743 0, -100.34252999985944 25.718880000112108 0, -100.34205000020717 25.719029999834788 0, -100.34193000006928 25.719060000318905 0, -100.34123000016422 25.719270000110555 0, -100.33983000035408 25.719709999716883 0, -100.33969000019323 25.71972000017803 0, -100.33957999961711 25.719689999693912 0, -100.33920999964164 25.71982000029294 0, -100.33819999982995 25.720230000314416 0, -100.33811000017624 25.720079999692416 0, -100.33614000016075 25.72087000015057 0, -100.33546000027866 25.72111999998816 0, -100.33331999961814 25.721799999870257 0, -100.3327900003581 25.721940000031168 0, -100.33199999989995 25.72216999984579 0, -100.33119999987991 25.72241999968338 0, -100.33062999967461 25.722679999982176 0, -100.33047000039005 25.722769999635943 0, -100.33012000043755 25.722949999842797 0, -100.32937000002534 25.723370000325417 0, -100.32881000028112 25.723609999701864 0, -100.32828999968359 25.723780000346892 0, -100.32756999975555 25.723959999654426 0, -100.32789000012326 25.721070000380394 0, -100.32688000031163 25.72107999994222 0, -100.32688999987346 25.72060000028995 0, -100.32688000031163 25.720170000245503 0, -100.32789999968509 25.72013999976133 0, -100.32885999988895 25.720130000199504 0, -100.32869000014324 25.718280000321897 0, -100.32869000014324 25.717389999748832 0))"
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 2:41 AM UTC",viviendas se encuentran en riesgo por inundaciones en colonia la independencia en monterrey nl,9,2,0,0,https://twitter.com/nmasmonterrey/status/1803981541665652974#m,,,,inundación,-1.0298072695732117,independencia,,monterrey,,nl,,"POLYGON Z ((-100.32772000037755 25.65993000026947 0, -100.32756999975555 25.660839999966186 0, -100.3273599999639 25.661780000147075 0, -100.32729000033311 25.662179999707405 0, -100.32717000019522 25.66266999982082 0, -100.32700000044952 25.663580000416857 0, -100.32682999980449 25.664430000044604 0, -100.32703000003431 25.664470000090603 0, -100.32721999980299 25.66447999965243 0, -100.32719999978002 25.664599999790312 0, -100.3271500001722 25.664679999882253 0, -100.32715999973408 25.664759999974194 0, -100.32475000011226 25.664320000367866 0, -100.32228999998335 25.66387000030045 0, -100.32157999961714 25.663739999701363 0, -100.32136000026367 25.66369999965542 0, -100.32126000014875 25.663710000116566 0, -100.32118000005681 25.663750000162565 0, -100.32109999996487 25.663730000139537 0, -100.32089000017322 25.664570000205515 0, -100.32087000015025 25.664679999882253 0, -100.31980999983148 25.66447999965243 0, -100.31982999985445 25.66436999997569 0, -100.31995999955421 25.663710000116566 0, -100.31997999957719 25.66354999993274 0, -100.31992000040754 25.66354000037086 0, -100.31990000038456 25.6634699998408 0, -100.31978000024668 25.663420000232975 0, -100.31955999999383 25.663380000187033 0, -100.3193300001792 25.663340000141034 0, -100.3189400001807 25.66326000004915 0, -100.31795999995387 25.663050000257442 0, -100.31699999975007 25.662850000027618 0, -100.31644000000585 25.662749999912705 0, -100.31627999982197 25.66272000032791 0, -100.31604000044553 25.662680000281966 0, -100.31502999973458 25.662480000052142 0, -100.31401000036107 25.66229999984529 0, -100.31346000017874 25.662230000214493 0, -100.31278999985847 25.662159999684377 0, -100.31208000039157 25.662139999661406 0, -100.31145000011725 25.662090000053638 0, -100.31124999988742 25.66205000000764 0, -100.31091000039606 25.661909999846785 0, -100.31059000002836 25.661800000170047 0, -100.31026999966059 25.66172999963993 0, -100.30989999968511 25.661660000009135 0, -100.30900000044949 25.661680000032163 0, -100.30851000033607 25.661720000078105 0, -100.30800000019968 25.661780000147075 0, -100.30786000003883 25.661809999731872 0, -100.30708000004182 25.661960000353872 0, -100.30701000041103 25.6617899997089 0, -100.30667999958217 25.66168999959399 0, -100.30593000006928 25.661590000378396 0, -100.307030000434 25.660759999874244 0, -100.30623000041402 25.659879999762325 0, -100.30630999960664 25.659879999762325 0, -100.30640000015973 25.659899999785353 0, -100.30658000036658 25.658999999650405 0, -100.30675999967411 25.658100000414834 0, -100.30695999990394 25.65720999984177 0, -100.30714999967262 25.656320000168023 0, -100.30732999987941 25.655440000056103 0, -100.30745999957918 25.654550000382358 0, -100.30757999971706 25.65414999992271 0, -100.30763000022421 25.65394000013106 0, -100.30767000027015 25.65377000038535 0, -100.30823000001436 25.65388999962397 0, -100.30860999955166 25.653949999692884 0, -100.30911000012628 25.654020000223 0, -100.30923999982599 25.653420000432845 0, -100.31050000037459 25.653670000270438 0, -100.3106300000743 25.653180000157022 0, -100.31071999972806 25.65271999962846 0, -100.31083000030412 25.652210000391392 0, -100.31093000041903 25.65170999981683 0, -100.3110200000728 25.651259999749357 0, -100.31110000016474 25.650720000028116 0, -100.3112699999104 25.650740000051144 0, -100.3112400003256 25.650909999796795 0, -100.31116999979548 25.651270000210502 0, -100.31221999965311 25.65145999997918 0, -100.31241000032111 25.650800000120057 0, -100.31251999999785 25.65076999963594 0, -100.31256999960567 25.650700000005145 0, -100.31258999962864 25.650619999913204 0, -100.31260000008979 25.650510000236466 0, -100.31268000018173 25.650040000146078 0, -100.31286999995041 25.650089999753845 0, -100.31313999981097 25.65020999989173 0, -100.31366000040856 25.650530000259494 0, -100.3145500000823 25.651080000441823 0, -100.31526000044852 25.651560000094094 0, -100.31539000014823 25.651370000325414 0, -100.31553999987096 25.65119000011856 0, -100.31563000042405 25.65102000037291 0, -100.31563000042405 25.65078999965891 0, -100.31555000033211 25.650260000398873 0, -100.31568000003182 25.65033000002967 0, -100.3158000001697 25.65037000007561 0, -100.31615000012226 25.650410000121553 0, -100.31627000026015 25.65043000014458 0, -100.31635000035209 25.65041999968338 0, -100.31643000044403 25.65035000005264 0, -100.31646999959065 25.650200000329903 0, -100.31730999965663 25.648879999712392 0, -100.32263999993592 25.653069999580964 0, -100.32842000028262 25.65585999963946 0, -100.32698999998837 25.656520000397848 0, -100.32727999987196 25.656799999820294 0, -100.32725000028711 25.657149999772855 0, -100.32709000010328 25.65800000029992 0, -100.32719999978002 25.65798000027695 0, -100.32729999989493 25.65798000027695 0, -100.32740999957167 25.65802000032295 0, -100.32762999982447 25.65815000002266 0, -100.32774000040052 25.658159999584484 0, -100.32805000030714 25.658199999630426 0, -100.32789000012326 25.65905000015755 0, -100.32772000037755 25.65993000026947 0), (-100.31278000029664 25.652620000412867 0, -100.3129540002268 25.65210199990753 0, -100.3125519996749 25.65199799960817 0, -100.31240800022886 25.651985999954093 0, -100.31208000039157 25.652190000368364 0, -100.31202999988443 25.652360000114072 0, -100.31196999981552 25.65254999988275 0, -100.31190000018472 25.65301000041137 0, -100.31180999963163 25.65334999990273 0, -100.31173000043901 25.653690000293466 0, -100.31165000034707 25.654029999784825 0, -100.3124799999519 25.65423000001465 0, -100.31247000039008 25.65416999994568 0, -100.31251000043602 25.653439999556497 0, -100.31278000029664 25.652620000412867 0))"
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:28 PM UTC",sufren vecinos daños por inundación en col el escorial en santa catarina nl,3,0,0,0,https://twitter.com/nmasmonterrey/status/1803796991366877355#m,,,,inundación,-1.4790732264518738,elescorial,,santa catarina,,nl,,"POLYGON Z ((-100.46136000016372 25.692340000190995 0, -100.46124999958766 25.692699999705383 0, -100.46109999986493 25.693180000256973 0, -100.46197999997685 25.693530000209535 0, -100.46202000002285 25.693550000232506 0, -100.46226999986044 25.693679999932215 0, -100.46273999995088 25.69396000025398 0, -100.46292000015774 25.694020000322894 0, -100.46284999962762 25.694190000068602 0, -100.46277999999683 25.69435999981431 0, -100.46169999965514 25.69392000020798 0, -100.4610900003031 25.69373000043936 0, -100.4607400003506 25.693619999863245 0, -100.46060999975151 25.693570000255477 0, -100.46044999956769 25.693519999748332 0, -100.45986000023868 25.693329999979653 0, -100.45994000033062 25.693160000234002 0, -100.45998000037656 25.693029999634916 0, -100.46011000007627 25.69254000042082 0, -100.46037999993689 25.691749999962667 0, -100.46050000007477 25.691370000425366 0, -100.46060000018969 25.690989999988687 0, -100.46070999986642 25.690590000428358 0, -100.46105999981899 25.6894099999717 0, -100.46109999986493 25.689340000340906 0, -100.46130999965663 25.689180000157023 0, -100.46156000039355 25.689380000386848 0, -100.46214999972256 25.68979000040838 0, -100.46206999963061 25.69023000001465 0, -100.46197999997685 25.69062999957498 0, -100.46132000011778 25.690200000429854 0, -100.46119999997984 25.690579999967213 0, -100.46171000011628 25.690960000403834 0, -100.46156999995537 25.691600000239987 0, -100.46146999984046 25.69199000023849 0, -100.46136000016372 25.692340000190995 0))"
@nmasmonterrey,N+ Monterrey,"Jun 19, 2024 · 11:35 PM UTC",elementos de protección civil apoya a hombre ante riesgo por lluvias en col altavista en monterrey nl,11,1,0,0,https://twitter.com/nmasmonterrey/status/1803572314941878358#m,,,,lluvia,0.7702534943819046,altavista,,monterrey,,nl,,"POLYGON Z ((-100.28926000024865 25.648469999690917 0, -100.28903000043402 25.648640000335888 0, -100.28838999969855 25.64914000001113 0, -100.2870800004415 25.650120000237962 0, -100.28696000030362 25.65020999989173 0, -100.28641999968306 25.6496199996634 0, -100.28555999959417 25.648629999874743 0, -100.2853400002407 25.64836000001418 0, -100.28524999968761 25.648250000337384 0, -100.28493999978099 25.647860000338937 0, -100.28475000001237 25.647640000086085 0, -100.2846200003126 25.647490000363405 0, -100.2844000000598 25.647239999626436 0, -100.28433000042901 25.64714999997267 0, -100.2842700003601 25.647049999857757 0, -100.2844699996906 25.64688999967393 0, -100.28538000028664 25.646189999768865 0, -100.28546000037858 25.646129999699895 0, -100.28600000009976 25.645750000162536 0, -100.28645999972906 25.645409999771857 0, -100.28661999991294 25.645289999633917 0, -100.28782000039257 25.64439999996017 0, -100.2879599996541 25.64431000030646 0, -100.28957999971709 25.64294999964295 0, -100.28965000024715 25.643009999711865 0, -100.28975999992389 25.643069999780835 0, -100.2899000000848 25.643129999849805 0, -100.29006999983045 25.643180000356892 0, -100.29018999996839 25.643200000379863 0, -100.29043000024416 25.643200000379863 0, -100.29051999989792 25.643200000379863 0, -100.29060999955169 25.643180000356892 0, -100.29068999964363 25.643149999872776 0, -100.29074000015072 25.643120000287922 0, -100.29078000019672 25.64308000024198 0, -100.29082000024266 25.64302000017301 0, -100.29084000026563 25.64294999964295 0, -100.29082999980449 25.64288999957398 0, -100.29080999978152 25.642830000404388 0, -100.29074000015072 25.6427399998513 0, -100.29096000040357 25.642479999552506 0, -100.29123999982596 25.642750000312446 0, -100.29179000000835 25.64320999994169 0, -100.2919999998 25.643379999687397 0, -100.29215999998388 25.643530000309454 0, -100.29230999970656 25.643700000055105 0, -100.29271000016621 25.644239999776346 0, -100.29316000023368 25.644830000004674 0, -100.29349000016322 25.645249999587975 0, -100.29306000011877 25.645580000416828 0, -100.29220999959165 25.646249999837778 0, -100.29185000007732 25.646510000136573 0, -100.29096000040357 25.647219999603465 0, -100.29080000021969 25.647339999741348 0, -100.29023999957616 25.647740000200997 0, -100.29016000038354 25.647800000269967 0, -100.29006999983045 25.647869999900763 0, -100.29002000022268 25.647909999946705 0, -100.28926000024865 25.648469999690917 0))"
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 1:22 PM UTC",los vecinos de la colonia el escorial tuvieron que ser desalojados de sus viviendas debido a los daños e inundaciones que se registran en el municipio de santa catarina redes sociales,3,0,0,0,https://twitter.com/ABCNoticiasMX/status/1803780519110283695#m,"['https://pbs.twimg.com/media/GQhQzKLXgAAIszb.jpg', 'https://pbs.twimg.com/media/GQhQ0W0XQAI1wOl.jpg', 'https://pbs.twimg.com/media/GQhQ0W0XQAE1p1B.jpg', 'https://pbs.twimg.com/media/GQhQ0WzWIAEflbS.jpg']",,,inundación,-0.7486598342657089,elescorial,,santa catarina,,,,"POLYGON Z ((-100.46136000016372 25.692340000190995 0, -100.46124999958766 25.692699999705383 0, -100.46109999986493 25.693180000256973 0, -100.46197999997685 25.693530000209535 0, -100.46202000002285 25.693550000232506 0, -100.46226999986044 25.693679999932215 0, -100.46273999995088 25.69396000025398 0, -100.46292000015774 25.694020000322894 0, -100.46284999962762 25.694190000068602 0, -100.46277999999683 25.69435999981431 0, -100.46169999965514 25.69392000020798 0, -100.4610900003031 25.69373000043936 0, -100.4607400003506 25.693619999863245 0, -100.46060999975151 25.693570000255477 0, -100.46044999956769 25.693519999748332 0, -100.45986000023868 25.693329999979653 0, -100.45994000033062 25.693160000234002 0, -100.45998000037656 25.693029999634916 0, -100.46011000007627 25.69254000042082 0, -100.46037999993689 25.691749999962667 0, -100.46050000007477 25.691370000425366 0, -100.46060000018969 25.690989999988687 0, -100.46070999986642 25.690590000428358 0, -100.46105999981899 25.6894099999717 0, -100.46109999986493 25.689340000340906 0, -100.46130999965663 25.689180000157023 0, -100.46156000039355 25.689380000386848 0, -100.46214999972256 25.68979000040838 0, -100.46206999963061 25.69023000001465 0, -100.46197999997685 25.69062999957498 0, -100.46132000011778 25.690200000429854 0, -100.46119999997984 25.690579999967213 0, -100.46171000011628 25.690960000403834 0, -100.46156999995537 25.691600000239987 0, -100.46146999984046 25.69199000023849 0, -100.46136000016372 25.692340000190995 0))"
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 1:18 PM UTC",los vecinos de la colonia el escorial tuvieron que ser desalojados de sus viviendas debido a los daños e inundaciones que se registran en el municipio de santa catarina redes sociales,76,23,4,1,https://twitter.com/ABCNoticiasMX/status/1803779352166871229#m,,['https://video.twimg.com/ext_tw_video/1803779277722103809/pu/pl/2tOSWXpDG-J5wy_Z.m3u8?tag=12'],,inundación,-0.7486598342657089,elescorial,,santa catarina,,,,"POLYGON Z ((-100.46136000016372 25.692340000190995 0, -100.46124999958766 25.692699999705383 0, -100.46109999986493 25.693180000256973 0, -100.46197999997685 25.693530000209535 0, -100.46202000002285 25.693550000232506 0, -100.46226999986044 25.693679999932215 0, -100.46273999995088 25.69396000025398 0, -100.46292000015774 25.694020000322894 0, -100.46284999962762 25.694190000068602 0, -100.46277999999683 25.69435999981431 0, -100.46169999965514 25.69392000020798 0, -100.4610900003031 25.69373000043936 0, -100.4607400003506 25.693619999863245 0, -100.46060999975151 25.693570000255477 0, -100.46044999956769 25.693519999748332 0, -100.45986000023868 25.693329999979653 0, -100.45994000033062 25.693160000234002 0, -100.45998000037656 25.693029999634916 0, -100.46011000007627 25.69254000042082 0, -100.46037999993689 25.691749999962667 0, -100.46050000007477 25.691370000425366 0, -100.46060000018969 25.690989999988687 0, -100.46070999986642 25.690590000428358 0, -100.46105999981899 25.6894099999717 0, -100.46109999986493 25.689340000340906 0, -100.46130999965663 25.689180000157023 0, -100.46156000039355 25.689380000386848 0, -100.46214999972256 25.68979000040838 0, -100.46206999963061 25.69023000001465 0, -100.46197999997685 25.69062999957498 0, -100.46132000011778 25.690200000429854 0, -100.46119999997984 25.690579999967213 0, -100.46171000011628 25.690960000403834 0, -100.46156999995537 25.691600000239987 0, -100.46146999984046 25.69199000023849 0, -100.46136000016372 25.692340000190995 0))"
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:09 AM UTC",av universidad tapia a la altura de estación del metro tapia inundación media arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación media,2,0,0,0,https://twitter.com/GobSanNicolas/status/1804034002170315089#m,,,,inundación,-0.9839121587574482,blaschumacero,arroyo la talaverana,,metro tapia inundación,,,"POLYGON Z ((-100.12474999961262 25.392290000283424 0, -100.12511000002632 25.39282000044284 0, -100.12533000027912 25.393119999888256 0, -100.1255200000478 25.393409999771848 0, -100.12572999983945 25.393730000139556 0, -100.12597000011527 25.393979999977205 0, -100.12625000043704 25.39422000025297 0, -100.1265200002976 25.394450000067593 0, -100.12664000043554 25.39453999972136 0, -100.12671000006628 25.394590000228504 0, -100.12689000027314 25.394739999951184 0, -100.12714999967261 25.394960000204037 0, -100.12661800032032 25.395633999809434 0, -100.12587999956219 25.39562999962493 0, -100.12582999995436 25.395510000386366 0, -100.12558000011677 25.39533999974134 0, -100.12531999981798 25.39521000004163 0, -100.12519000011827 25.395179999557513 0, -100.12453000025914 25.395259999649454 0, -100.12443999970606 25.394450000067593 0, -100.124519999798 25.394000000000176 0, -100.12457000030514 25.39395000039235 0, -100.12461999991291 25.39350999988676 0, -100.12467000042005 25.393059999819286 0, -100.12474999961262 25.392290000283424 0))"
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 AM UTC",av universidad tapia a la altura de estación del metro tapia inundación media arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación media,1,2,1,0,https://twitter.com/GobSanNicolas/status/1804018851178307869#m,,,,inundación,-0.9839121587574482,blaschumacero,arroyo la talaverana,,metro tapia inundación,,,"POLYGON Z ((-100.12474999961262 25.392290000283424 0, -100.12511000002632 25.39282000044284 0, -100.12533000027912 25.393119999888256 0, -100.1255200000478 25.393409999771848 0, -100.12572999983945 25.393730000139556 0, -100.12597000011527 25.393979999977205 0, -100.12625000043704 25.39422000025297 0, -100.1265200002976 25.394450000067593 0, -100.12664000043554 25.39453999972136 0, -100.12671000006628 25.394590000228504 0, -100.12689000027314 25.394739999951184 0, -100.12714999967261 25.394960000204037 0, -100.12661800032032 25.395633999809434 0, -100.12587999956219 25.39562999962493 0, -100.12582999995436 25.395510000386366 0, -100.12558000011677 25.39533999974134 0, -100.12531999981798 25.39521000004163 0, -100.12519000011827 25.395179999557513 0, -100.12453000025914 25.395259999649454 0, -100.12443999970606 25.394450000067593 0, -100.124519999798 25.394000000000176 0, -100.12457000030514 25.39395000039235 0, -100.12461999991291 25.39350999988676 0, -100.12467000042005 25.393059999819286 0, -100.12474999961262 25.392290000283424 0))"
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:40 AM UTC",av universidad tapia a la altura de estación del metro tapia inundación media arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación media,0,1,1,0,https://twitter.com/GobSanNicolas/status/1804011397203866010#m,,,,inundación,-0.9839121587574482,blaschumacero,arroyo la talaverana,,metro tapia inundación,,,"POLYGON Z ((-100.12474999961262 25.392290000283424 0, -100.12511000002632 25.39282000044284 0, -100.12533000027912 25.393119999888256 0, -100.1255200000478 25.393409999771848 0, -100.12572999983945 25.393730000139556 0, -100.12597000011527 25.393979999977205 0, -100.12625000043704 25.39422000025297 0, -100.1265200002976 25.394450000067593 0, -100.12664000043554 25.39453999972136 0, -100.12671000006628 25.394590000228504 0, -100.12689000027314 25.394739999951184 0, -100.12714999967261 25.394960000204037 0, -100.12661800032032 25.395633999809434 0, -100.12587999956219 25.39562999962493 0, -100.12582999995436 25.395510000386366 0, -100.12558000011677 25.39533999974134 0, -100.12531999981798 25.39521000004163 0, -100.12519000011827 25.395179999557513 0, -100.12453000025914 25.395259999649454 0, -100.12443999970606 25.394450000067593 0, -100.124519999798 25.394000000000176 0, -100.12457000030514 25.39395000039235 0, -100.12461999991291 25.39350999988676 0, -100.12467000042005 25.393059999819286 0, -100.12474999961262 25.392290000283424 0))"
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:26 AM UTC",av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media av universidad tapia a la altura de estación del metro tapia inundación media arroyo la talaverana a la altura de la col blas chumacera y talaverana inundación media,2,0,0,0,https://twitter.com/GobSanNicolas/status/1804007928501784701#m,,,,inundación,-0.9327647089958192,blaschumacero,arroyo la talaverana,,metro tapia inundación,,,"POLYGON Z ((-100.12474999961262 25.392290000283424 0, -100.12511000002632 25.39282000044284 0, -100.12533000027912 25.393119999888256 0, -100.1255200000478 25.393409999771848 0, -100.12572999983945 25.393730000139556 0, -100.12597000011527 25.393979999977205 0, -100.12625000043704 25.39422000025297 0, -100.1265200002976 25.394450000067593 0, -100.12664000043554 25.39453999972136 0, -100.12671000006628 25.394590000228504 0, -100.12689000027314 25.394739999951184 0, -100.12714999967261 25.394960000204037 0, -100.12661800032032 25.395633999809434 0, -100.12587999956219 25.39562999962493 0, -100.12582999995436 25.395510000386366 0, -100.12558000011677 25.39533999974134 0, -100.12531999981798 25.39521000004163 0, -100.12519000011827 25.395179999557513 0, -100.12453000025914 25.395259999649454 0, -100.12443999970606 25.394450000067593 0, -100.124519999798 25.394000000000176 0, -100.12457000030514 25.39395000039235 0, -100.12461999991291 25.39350999988676 0, -100.12467000042005 25.393059999819286 0, -100.12474999961262 25.392290000283424 0))"
